geneSymbol,TR1,TR2,TR3,WR1,WR2,WR3,Entrez
LOC101927863,0.209012,0,0.750986,0,0.244001,0.233797,101927863
LOC101927864,0,0.049698,0.011837,0.009193,0.031271,0.030444,101927864
LOC101927870,0,0.043989,0,0,0,0,101927870
LOC101927881,0.44617,0.172923,0.616965,0.766033,0.558344,0.376915,101927881
LOC101927884,1.215132,0.736075,0.976837,0.672202,0.642746,0.622831,101927884
LOC101927896,0.368949,0.20103,0.301759,0.297923,0.289483,0.281343,101927896
LOC101927897,0,0,0.006597,0.005126,0.017437,0,101927897
LOC101927898,0,0,0.064182,0.049654,0,0,101927898
LOC101927911,0,0.023666,0,0,0,0,101927911
LOC101927914,0.03082,0.057676,0.054967,0.042682,0.036301,0.088322,101927914
LOC101927915,0.151959,0.282437,0.135807,0.05252,0.178506,0.259077,101927915
LOC101927919,0,0.118392,0,0.142534,0.096935,0.282337,101927919
LOC101927932,0.250824,0.115903,0,0,0,0,101927932
LOC101927942,101.287361,97.926042,93.786634,38.522514,39.018427,27.47387,101927942
LOC101927952,0.032432,0.090864,0.028939,0.112231,0.076335,0.074176,101927952
LOC101927954,0.077967,0.161573,0.138238,0.089561,0.073944,0.060112,101927954
LOC101927960,0,0.060776,0,0.045164,0,0,101927960
LOC101927963,0.953622,0.545472,0.403286,0.471165,0.93826,0.776144,101927963
LOC101927964,0.028494,0,0,0,0,0,101927964
LOC101927966,0,0.23412,0.168533,0.043486,0.147832,0.071611,101927966
LOC101927967,0.254592,0.117618,0.797846,0.087828,0.149189,0.431002,101927967
LOC101927974,1.6956,1.395396,3.336351,1.969928,2.882457,2.698535,101927974
LOC101927975,0.07029,0,0,0.048593,0,0.079955,101927975
LOC101927978,0.089724,0.223888,0.083254,0.176036,0.035725,0.205714,101927978
LOC101927979,0.671077,0.911953,0.760244,0.728369,0.427148,0.665046,101927979
LOC101927989,0.478676,0.389945,0.534432,0.496536,0.703349,0.545295,101927989
LOC101927993,0.060882,0,0,0,0,0,101927993
LOC101927995,0.296016,0.311202,0.180997,0.197699,0.323778,0.327427,101927995
LOC101927999,12.041859,10.078227,9.285329,7.953523,7.675272,10.027822,101927999
LOC101928004,0.118398,0.030993,0.029124,0.108313,0,0,101928004
LOC101928007,0,0,0,0,0.029381,0,101928007
LOC101928021,0.185278,0.085931,0.165687,0.064001,0.108747,0,101928021
LOC101928034,0,0.140323,0,0,0,0,101928034
LOC101928039,0,0.057496,0.018279,0.056757,0.024131,0.11738,101928039
LOC101928042,0.214473,0.152314,0.224446,0.113374,0,0,101928042
LOC101928045,0,0.160194,0,0,0,0,101928045
LOC101928046,0.881693,0,0,0.163926,1.048526,0,101928046
LOC101928047,0.234085,0.093679,0.0374,0.069431,0,0.047852,101928047
LOC101928051,0.389558,0.717652,0.431151,0.66825,0.452635,0.66344,101928051
LOC101928052,0,0,0,0.046656,0,0.230376,101928052
LOC101928053,0.027983,0,0.074538,0.168981,0.032781,0.159341,101928053
LOC101928055,0,0,0.053825,0,0,0,101928055
LOC101928058,0,0.0392,0,0,0.052694,0,101928058
LOC101928059,0.117063,0.314338,0.261385,0.121435,0.068807,0.333448,101928059
LOC101928063,0.383541,0.248056,0.342196,0.306314,0.208763,0.236267,101928063
LOC101928068,0.166458,0.059868,0.159699,0.125015,0.205608,0.073349,101928068
LOC101928069,12.54438,12.79716,13.42625,9.338525,8.863785,9.834344,101928069
LOC101928076,4.900414,3.457465,4.130872,2.296293,1.961994,2.499418,101928076
LOC101928077,0.252115,0.195994,0.187534,0.145367,0.09886,0.191947,101928077
LOC101928095,0,0,0.037963,0.024722,0,0.104406,101928095
LOC101928096,0.231993,0.182815,0.232148,0.199681,0.194543,0.167749,101928096
LOC101928105,0.241264,0.111261,0.107946,0.498257,0.282129,0.407775,101928105
LOC101928118,1.33883,1.53063,1.41553,1.219065,1.369997,1.43796,101928118
LOC101928119,0.033843,0,0.030199,0,0,0,101928119
LOC101928120,0.815507,0.816833,0.83998,0.650225,0.736816,0.713852,101928120
LOC101928123,0,0.036976,0,0,0,0,101928123
LOC101928126,1.155348,1.194569,1.77751,1.331447,1.282419,1.608273,101928126
LOC101928131,0.139308,0.287629,0.275281,0.182876,0.155458,0.507563,101928131
LOC101928143,0.52962,0.978153,0.476815,1.004673,1.086016,1.045329,101928143
LOC101928146,0,0.070074,0,0.052117,0,0,101928146
LOC101928152,0.023105,0,0,0.017506,0,0,101928152
LOC101928156,1.835831,0.651425,1.518022,1.265831,1.819472,1.750047,101928156
LOC101928163,0.085517,0.111476,0.160775,0.371102,0.316372,0.088112,101928163
LOC101928174,0.04702,0,0.020971,0.048499,0.083886,0,101928174
LOC101928180,0,0,0,0,0.215372,0,101928180
LOC101928188,0,0.028491,0.026615,0.061942,0,0,101928188
LOC101928191,0.072354,0,0,0,0,0,101928191
LOC101928211,0.165022,0,0.147972,0,0.193084,0,101928211
LOC101928212,0.079581,0.074481,0.094614,0.026635,0,0,101928212
LOC101928215,0,0.028366,0,0,0,0,101928215
LOC101928216,0,0.047334,0,0,0,0,101928216
LOC101928217,0.246251,0.131757,0.63871,0.268215,0.107739,0.035855,101928217
LOC101928219,1.096712,0.730404,1.274344,1.121451,1.896872,1.428461,101928219
LOC101928222,0.315115,0.29327,0.394084,0.348631,0.296293,0.502335,101928222
LOC101928228,0,0.362888,0,0.234885,0.099583,0,101928228
LOC101928230,0.681632,0.613576,1.140743,0.487772,0.432808,0.374578,101928230
LOC101928234,0.089284,0,0.239498,0.06169,0.104823,0.30388,101928234
LOC101928236,0.75377,0.879411,0.727532,0.661823,0.508215,0.549174,101928236
LOC101928237,0,0.063746,0,0,0.05862,0,101928237
LOC101928254,0.311373,0.037548,0.069476,0.027561,0,0.044469,101928254
LOC101928255,1.127297,1.29218,0.90356,0.483583,0.233531,0.408024,101928255
LOC101928263,0,0.097071,0.04651,0,0,0.235181,101928263
LOC101928268,0.151764,0,0,0,0,0.431247,101928268
LOC101928273,0,0.050573,0,0,0.063828,0,101928273
LOC101928274,0.986115,2.284093,1.976769,2.430708,2.409347,2.654619,101928274
LOC101928279,0,0,0,0.018826,0,0,101928279
LOC101928283,0.193201,0.135079,0.129369,0.066826,0.340824,0.055111,101928283
LOC101928295,1.025724,1.096138,1.156732,1.519916,1.032995,1.579378,101928295
LOC101928300,0,0,0.087957,0.135851,0.115406,0.111423,101928300
LOC101928304,0,0.156091,0,0,0,0,101928304
LOC101928307,0.183694,0,0,0,0,0,101928307
LOC101928317,0,0,0,0,0.066256,0,101928317
LOC101928323,0,0.185285,0.181457,0,0.235996,0.227115,101928323
LOC101928336,3.102469,3.416063,3.086533,2.440157,2.117409,3.004079,101928336
LOC101928338,0,0.037025,0.035415,0,0,0.090658,101928338
LOC101928344,3.628256,2.767839,3.862176,3.837585,3.801337,4.986726,101928344
LOC101928347,0.164118,0,0,0,0,0,101928347
LOC101928351,0.025485,0,0,0,0,0,101928351
LOC101928358,0.063565,0,0,0,0,0,101928358
LOC101928362,0.062191,0.043643,0.041594,0.046763,0,0,101928362
LOC101928369,0.091919,0.13563,0.355706,0.280901,0.21581,0,101928369
LOC101928370,0.058531,0,0,0,0,0,101928370
LOC101928372,1.227491,1.378432,1.069843,1.042676,1.120602,0.917925,101928372
LOC101928377,0.058081,0.054322,0.051801,0.080428,0.091187,0.155264,101928377
LOC101928383,0,0.042883,0.081831,0.015878,0.108006,0.026262,101928383
LOC101928387,0.493401,0.407003,0.437419,0.414202,0.324023,0.198295,101928387
LOC101928392,0,0,0,0.064505,0,0,101928392
LOC101928401,0.303048,0.349622,0.559498,0.296278,0.222529,0.249563,101928401
LOC101928402,0,0.820402,1.241932,0.923669,0,0.504084,101928402
LOC101928415,2.390981,2.264808,1.569296,1.030115,1.222003,1.169591,101928415
LOC101928419,1.661756,1.690783,2.263294,2.734556,3.253012,3.146545,101928419
LOC101928421,0.127191,0.183544,0.183685,0.196063,0.122643,0.154708,101928421
LOC101928424,1.042674,1.179,1.555367,0.799727,0.950994,0.785723,101928424
LOC101928437,0,0,0,0.011467,0,0,101928437
LOC101928438,0.088769,0.124184,0.079243,0.061416,0,0,101928438
LOC101928446,0.094097,0.072322,0.061381,0.053513,0.107546,0.084288,101928446
LOC101928447,0.222675,0,0,0,0,1.389294,101928447
LOC101928450,2.010649,3.108349,4.240994,1.15678,1.965165,2.400292,101928450
LOC101928451,6.572464,6.312945,6.220443,5.693816,5.3893,6.429683,101928451
LOC101928462,0.10899,0.067966,0.114059,0.055121,0.03196,0,101928462
LOC101928465,0,0.04295,0.040979,0,0,0.026303,101928465
LOC101928466,0.081141,0,0.048259,0,0,0,101928466
LOC101928477,0.095244,0,0,0.036364,0,0,101928477
LOC101928487,1.501887,1.742453,2.097434,1.364269,1.761931,0.748356,101928487
LOC101928489,0,0,0,0,0,0.076775,101928489
LOC101928495,3.871642,1.913994,4.210638,3.337696,2.796605,3.583853,101928495
LOC101928499,1.044004,0.839389,1.019264,1.034315,0.958178,0.932761,101928499
LOC101928504,0.257339,0.240333,0.229621,0.333949,0.075724,0.22072,101928504
LOC101928505,0.081547,0.152168,0.218358,0.112849,0.143901,0.046572,101928505
LOC101928526,0.103695,0.096967,0.055569,0.071792,0.122092,0.04751,101928526
LOC101928529,1.970197,2.628329,3.089898,2.572897,1.577092,2.778235,101928529
LOC101928530,0.888627,0,0.159443,0.244685,0,0,101928530
LOC101928535,0,0,0.03422,0,0,0,101928535
LOC101928565,1.594882,1.871939,1.948594,1.89927,2.547013,1.632768,101928565
LOC101928570,0.040792,0.351809,0.18048,0.068721,0.20815,0.022786,101928570
LOC101928572,0,0,0.11141,0,0.048944,0,101928572
LOC101928592,1.078287,1.003489,0.652121,0.833319,0.894584,0.64998,101928592
LOC101928595,0.404393,0.358232,0.39866,0.35365,0.375891,0.438794,101928595
LOC101928608,0.103725,0,0,0.126141,0.052841,0,101928608
LOC101928617,0.103907,0,0.061815,0.078083,0.285298,0.118787,101928617
LOC101928622,0.026973,0.075616,0.048126,0.056013,0.03175,0.030869,101928622
LOC101928628,0,0,0,0,0,0.140846,101928628
LOC101928631,0.627197,1.010959,0.473924,0.972443,0.367082,1.058003,101928631
LOC101928658,0,0,0,0.009458,0,0,101928658
LOC101928659,1.500295,1.912138,1.083415,1.025793,0.698215,1.002079,101928659
LOC101928669,19.795693,15.769409,20.332745,16.610714,21.898715,18.402441,101928669
LOC101928674,0.326444,0.481278,0.372321,0.442266,0.325004,0.490385,101928674
LOC101928688,0,0.021736,0,0,0,0,101928688
LOC101928701,0.088953,0.083099,0.079365,0.205233,0.069797,0.135684,101928701
LOC101928705,0.464919,0.424018,0.485344,0.461847,0.511996,0.414269,101928705
LOC101928711,0,0.195486,0,0,0,0,101928711
LOC101928721,0,0,0,0.036348,0,0,101928721
LOC101928725,0.748185,1.125698,0.592422,0.51809,0.292958,0.512637,101928725
LOC101928728,0.11766,0.137399,0.183709,0.02036,0.069243,0.100956,101928728
LOC101928733,0.060997,0.095072,0.072538,0.070386,0.095761,0.046582,101928733
LOC101928735,0,0,0,0.02039,0,0,101928735
LOC101928737,0,0,0,0.243261,0,0,101928737
LOC101928762,1.565107,1.487814,1.59798,0.826251,0.583412,1.203592,101928762
LOC101928764,0.176502,0.355881,0.296855,0.1469,0.08552,0.101001,101928764
LOC101928768,0.133291,0.124,0.35725,0.092158,0,0.151697,101928768
LOC101928782,0,0,0,0.0402,0,0,101928782
LOC101928786,0.020974,0.039226,0.056899,0.063836,0.074086,0,101928786
LOC101928796,0,0.064302,0,0.047799,0.081241,0,101928796
LOC101928797,0.054537,0.050804,0,0.03772,0.064122,0.062173,101928797
LOC101928808,0.064799,0.04577,0.043339,0.094216,0.076308,0.092836,101928808
LOC101928816,4.26221,1.330956,2.230124,2.163737,0.349108,0,101928816
LOC101928824,2.752447,5.02369,3.353118,1.669992,2.049089,3.053569,101928824
LOC101928832,0,0.068515,0.197601,0.203802,0,0,101928832
LOC101928837,1.68514,0.763585,0.383802,1.146425,0,0.937241,101928837
LOC101928841,0.146561,0.117256,0.177835,0.107664,0.116464,0.133037,101928841
LOC101928842,0.048698,0.088245,0.12357,0.048826,0.077234,0.250645,101928842
LOC101928844,0.303249,0.244905,0.054213,0.141035,0.142713,0,101928844
LOC101928847,0.065681,0.064455,0.092205,0.101621,0.040473,0.136535,101928847
LOC101928855,0.155405,0.184817,0.189209,0.218915,0.209418,0.316943,101928855
LOC101928856,0.076968,0,0,0,0,0,101928856
LOC101928858,0,0.040997,0.078476,0,0.051704,0,101928858
LOC101928864,0.027047,0.075823,0.072388,0,0.031837,0,101928864
LOC101928868,1.250425,1.640356,1.437347,1.119826,0.94145,1.063132,101928868
LOC101928881,0.821902,0.632176,1.595064,0.472362,0.160476,1.389674,101928881
LOC101928893,0,0,0.226888,0.043906,0.074629,0,101928893
LOC101928907,0,0,0.033081,0.025651,0,0,101928907
LOC101928933,0.331424,0.271797,0.254836,0.258737,0.393552,0.333609,101928933
LOC101928936,4.129904,3.706189,4.177344,4.244097,3.823896,3.66507,101928936
LOC101928940,0,0.045857,0,0,0,0,101928940
LOC101928953,0.594085,0.579517,0.48976,0.118186,0.420558,0.118283,101928953
LOC101928957,0.119013,0.306209,0.330841,0.126461,0.112088,0.144116,101928957
LOC101928972,0.114509,0,0.102483,0.079049,0,0,101928972
LOC101928977,0.805127,0.296498,0.288725,0.110937,0.18845,0.723999,101928977
LOC101928978,0.697986,0.631522,0.381586,0.561137,0.66271,0.386758,101928978
LOC101928982,0,0,0.272462,0,0,0,101928982
LOC101928994,0,0.032056,0,0.04755,0,0.039275,101928994
LOC101929003,0.021221,0.020295,0.01936,0,0,0,101929003
LOC101929004,0.800563,0.940616,1.182286,0.879311,0.932526,1.788417,101929004
LOC101929007,1.274458,1.362781,1.404977,1.027316,1.601393,0.918439,101929007
LOC101929014,1.669159,1.430005,1.765649,1.620671,1.532434,1.737159,101929014
LOC101929018,0.293428,0.624972,0.485858,0.414038,0.788087,0.430362,101929018
LOC101929021,0.466715,0.412723,0,0,0,0.174981,101929021
LOC101929022,0,0.615835,0.169685,0.131072,0.334054,0.107545,101929022
LOC101929028,0.033913,0.012705,0.030232,0.028187,0.023972,0,101929028
LOC101929045,0.201043,0.407776,0.179252,0.379015,0.290046,0.140918,101929045
LOC101929048,2.258414,2.011738,2.211438,1.581097,1.59117,1.582725,101929048
LOC101929050,0.048065,0,0.042912,0.0665,0.113055,0.054844,101929050
LOC101929054,0.260419,0.242308,0.639778,0.180062,0.153026,0.148222,101929054
LOC101929057,0.275464,0.246638,0.245613,0.099529,0.028214,0.068677,101929057
LOC101929066,0.841115,0.469996,0.512225,0.489012,0.132747,0.064523,101929066
LOC101929089,0.200743,0,0,0.297688,0.399847,0,101929089
LOC101929099,0.073811,0.068896,0,0.127694,0.086847,0.084354,101929099
LOC101929107,0.031815,0.014884,0.028371,0,0.018733,0,101929107
LOC101929128,2.564653,3.259457,1.787325,1.945865,1.51502,2.654845,101929128
LOC101929130,1.646555,1.635047,1.342843,1.385702,1.439642,1.905505,101929130
LOC101929140,0.103785,0.232493,0.380718,0.239418,0.244256,0.593242,101929140
LOC101929160,0.054293,0.152202,0.096872,0.056373,0.031954,0.062133,101929160
LOC101929161,0.161025,0.148249,0.288725,0.221873,0.18845,0.723999,101929161
LOC101929162,0,0,0,0.054474,0,0,101929162
LOC101929165,0.932253,0.767266,1.150396,0.865563,1.667104,0.785684,101929165
LOC101929174,0.015149,0.015751,0,0.011658,0.019826,0.019295,101929174
LOC101929185,0.062289,0.033329,0.087266,0.036977,0.062895,0.01021,101929185
LOC101929188,2.164988,2.421008,2.394133,1.160764,1.36375,1.220763,101929188
LOC101929200,0.173256,0.196973,0.386431,0.309329,0.218696,0.132132,101929200
LOC101929201,0.451708,0.504449,0.451733,0.264708,0.327717,0.448058,101929201
LOC101929227,0.184857,0.227998,0.14111,0.130921,0.144362,0.160362,101929227
LOC101929234,0.356751,0.284975,0.182024,0.176266,0.059931,0.05813,101929234
LOC101929251,0.021939,0,0.039138,0.045567,0,0.025126,101929251
LOC101929255,0,0,0,0.024603,0,0,101929255
LOC101929259,0.518126,0.607861,0.691086,0.638511,0.808558,0.850267,101929259
LOC101929270,1.432374,0.600929,1.244899,1.432941,1.10897,0.366836,101929270
LOC101929279,0.129232,0,0.029417,0,0.038022,0.036947,101929279
LOC101929280,0.567354,0.47421,0.426275,0.35136,0.140581,0.239119,101929280
LOC101929285,0.555818,0.592907,0.693242,0.618871,0.586884,0.666767,101929285
LOC101929289,1.102903,0.753902,0.993875,0.188686,0.962964,0.614256,101929289
LOC101929290,0,0,0,0,0,0.011435,101929290
LOC101929291,0,0,0,0.161914,0,0,101929291
LOC101929295,0.069193,0.064409,0.030781,0,0.040591,0.047843,101929295
LOC101929298,0,0,0.567552,0,0,0,101929298
LOC101929305,0.287877,0.455014,0.197222,0.310409,0.092659,0.298251,101929305
LOC101929307,0.101645,0.013588,0.012948,0.060331,0.051304,0.066589,101929307
LOC101929314,0,0,0,0.142168,0,0,101929314
LOC101929319,0,0,0,0,0.041708,0.040517,101929319
LOC101929322,2.637324,2.845517,2.701748,1.55817,1.215605,2.140938,101929322
LOC101929340,0,0.267251,0.20504,0.079388,0.067475,0,101929340
LOC101929343,1.152555,1.452591,1.692597,0.967182,0.386728,0.841397,101929343
LOC101929356,1.592255,1.785029,1.823962,1.778441,1.832593,1.797688,101929356
LOC101929372,1.927118,1.323739,1.168172,1.333608,1.754136,1.579247,101929372
LOC101929380,0.048431,0.219318,0.041998,0.097902,0.055342,0.056111,101929380
LOC101929408,0,0,0,0.031199,0.053042,0,101929408
LOC101929415,3.543291,2.986697,2.474643,2.899603,3.053334,2.658494,101929415
LOC101929418,0.10764,0.598184,1.198082,0.223047,0,0.1681,101929418
LOC101929420,0.058222,0.108787,0.181808,0.077878,0.137055,0.133223,101929420
LOC101929431,0.724541,0.661801,0.503127,0.697171,0.613234,0.752314,101929431
LOC101929432,0,0,0.079471,0,0,0,101929432
LOC101929439,0.027603,0.025792,0.024625,0,0.064981,0,101929439
LOC101929440,0.245609,0.304131,0.58546,0.509209,0.384594,0.27893,101929440
LOC101929457,0,0,0,0.080798,0,0.019105,101929457
LOC101929470,0.178618,0.133398,0.1594,0.074166,0,0.204166,101929470
LOC101929479,22.446585,22.612629,24.362967,26.856046,25.383203,24.656266,101929479
LOC101929506,0.561514,0.628989,0.734337,0.618906,0.578764,0.63265,101929506
LOC101929510,0,0.01345,0,0,0,0,101929510
LOC101929523,0.218937,0.067844,0,0,0.085739,0,101929523
LOC101929534,0,0,0,0.004856,0,0,101929534
LOC101929536,0,0,0.053825,0,0.070835,0.137288,101929536
LOC101929540,1.806039,2.599728,2.017983,1.935631,0.982239,2.910794,101929540
LOC101929550,0.057144,0.113597,0.112045,0.079113,0.040367,0.077924,101929550
LOC101929551,0,0.104164,0.100723,0,0,0,101929551
LOC101929552,0,0.080213,0,0.059712,0,0,101929552
LOC101929555,0,0,0.051945,0,0,0,101929555
LOC101929566,0.072991,0.050945,0.048837,0.050511,0,0.124688,101929566
LOC101929577,0,0.033379,0.015912,0.024707,0.042019,0.08178,101929577
LOC101929583,0,0.15527,0.303331,0,0,0.188977,101929583
LOC101929586,0.356653,0.314188,0.452524,0.319749,0.290931,0.402007,101929586
LOC101929594,0.018135,0.076415,0.081686,0.05024,0,0.073561,101929594
LOC101929609,0.117461,0.255761,0.06989,0.298021,0.184258,0.492053,101929609
LOC101929617,0.495483,0.526561,0.57401,0.408641,0.707456,0.687591,101929617
LOC101929626,0.370123,1.679003,1.007235,0.756582,0.859387,1.23446,101929626
LOC101929633,8.634334,8.618417,11.567591,9.467149,9.782823,10.365154,101929633
LOC101929638,2.366034,3.633277,3.554175,2.594373,4.742272,2.865211,101929638
LOC101929643,0.084278,0,0.075228,0.046287,0.049571,0.04491,101929643
LOC101929645,0.012876,0.024104,0.034444,0.044585,0,0,101929645
LOC101929650,0,0,0,0,0.044895,0.044266,101929650
LOC101929657,0,0.034384,0.032783,0.012726,0,0.02106,101929657
LOC101929691,1.069317,1.249469,1.990532,0.324908,0.556226,1.461892,101929691
LOC101929692,0.040581,0.133392,0,0.267219,0.16526,0.226243,101929692
LOC101929698,0.267024,0.24828,0.341984,0.262621,0.185787,0.198612,101929698
LOC101929703,0.50813,0.396283,0.428852,0.64588,0.666264,0.32354,101929703
LOC101929705,0.229797,0.245252,0.209381,0.086395,0.077266,0.30031,101929705
LOC101929709,2.724074,2.50236,3.191447,2.355964,1.702362,2.09001,101929709
LOC101929710,0.223485,0,0,0,0.260744,0,101929710
LOC101929719,0.158882,0.146311,0,0,0.557887,0,101929719
LOC101929727,0,0.040725,0.009696,0,0.03843,0.024949,101929727
LOC101929732,0.741054,0.851374,0.593847,0.522652,0.788629,0.72183,101929732
LOC101929748,0,0.022188,0,0,0,0,101929748
LOC101929752,0.022907,0.050556,0.064268,0.012474,0.063643,0,101929752
LOC101929759,0,0,0,0,0.064299,0,101929759
LOC101929762,0.347578,0.129806,0.202808,0.120271,0.122701,0.317999,101929762
LOC101929767,33.373885,35.294639,34.458474,20.353359,19.5913,17.195616,101929767
LOC101929773,1.437028,1.319697,1.330229,1.216501,0.989225,0.3057,101929773
LOC101929774,0.846031,0.800394,0.372978,0.674868,0.846568,0.356959,101929774
LOC101929790,0.22499,0.478128,0.070892,0.093023,0.385938,0.192328,101929790
LOC101929800,0,0.077675,0.074052,0,0,0,101929800
LOC101929814,0.461446,0.514837,0.544269,0.225087,0.561219,0.43219,101929814
LOC101929819,9.520928,8.934636,11.496972,6.724964,8.119904,10.4666,101929819
LOC101929823,2.908247,2.253395,2.813195,2.435847,1.708826,2.446435,101929823
