Entrez,TR1,TR2,TR3,WR1,WR2,WR3
1622,17.8741860622454,17.7868727684446,17.9720652102733,17.296276084867,17.2987459976411,17.3582448638757
1629,3.61761787008203,3.69250586948187,3.62653491716033,3.49074160185846,3.30496255605124,3.03089543953865
1633,3.33287351911386,3.29939704775166,3.19315027167144,3.60600378843613,3.71795730339145,3.62231677544894
1638,0.0769363211038334,0,0.0686690096928392,0.0509048467617021,0,0
1635,3.28398080547107,3.48031749836779,3.31872071693968,3.62383475216006,3.53134726673335,3.54716383382816
79077,3.06014034309706,3.11495397611195,2.93849448701342,4.10196192775012,4.2469836464099,4.09876690102578
51181,4.40561115527502,4.06452799890183,4.12847044223349,4.51244747566851,4.77729925121892,4.99958961568558
1644,2.7599927369339,2.61336570943477,2.63651011696367,4.16258157114431,4.20747614171304,4.21324956386453
8528,0,0,0,0,0.12260834453048,0
1666,3.54033015982193,3.29238613781855,3.39953776347973,3.59314613289248,3.52543584759846,3.43753888787353
26063,3.66260148534363,3.68939692057532,3.71852198255701,2.92217442224469,3.25242212161229,3.50068213037615
8560,3.55525415903352,3.54687517957204,3.27388689212517,3.48868016783975,3.47090808347939,3.45363884468187
123099,0,0,0,0,0,0.258096921375709
51071,4.00578163834567,4.08887997146208,3.73336351492688,3.40515376966579,3.43222683633316,3.3147570694859
8694,3.18574106778861,3.20884109079092,3.26432246518796,3.73325284955628,3.58481389192311,3.78042854700532
84649,3.33847999024268,3.34225435048553,3.31623349597908,3.59605297949326,3.67042829934697,3.51938563591339
1606,3.36914529632461,4.4374326027158,4.36841843401645,2.58554348773051,2.89197338708673,2.80716801582346
1607,1.18031317211807,0.945451331501348,0.829658385401729,0.760887919929279,0.59353092021278,0.725169311498599
8527,3.48412053044674,3.49187629033649,3.30348276730965,3.51101896488897,3.45895793681156,3.54146560080653
8526,0.457540141848667,0.202928959117573,0.386246256447224,0.276228528510705,0.335974374257897,0.187072051398034
160851,3.74238044832671,3.55496197934801,3.76533243037598,3.18031212888173,3.3165996397381,3.19993630604962
9162,0.130610413102109,0.0545181583055486,0.0196250145071213,0.0908181945793402,0.0259130507197668,0
1609,3.86996083454755,3.83898522584142,3.8107090386167,2.95761814535841,3.03627804348819,3.18709733898745
8525,3.26466881698731,3.24344632141694,3.24297012168907,3.51578059342673,3.70628881053993,3.79059569677877
1716,4.88413650050579,5.00608562009999,4.93024047835186,5.17151203102987,5.11423338536742,5.16829205223846
1718,12.7959504113422,12.7618894406389,12.6989281850257,13.3566304146466,13.3946837402921,13.2774540727866
1717,12.4474196771468,12.443313959494,12.4618427636939,9.78108207585435,9.86106871339133,9.88804075025316
1719,3.08012749297859,3.03805885664108,2.95765224814867,3.94705120167327,3.97570182270008,3.68295757242549
1723,2.48388583183527,3.09722638976041,2.81370099934817,3.987220767306,4.0083789569518,4.1516522045367
10901,3.88342218525796,3.67136368202906,3.67369991315242,3.06583118729873,3.0479471959586,3.3924491583419
1737,4.83018248080858,4.86739223882226,4.77843384370852,3.69572984675183,3.58428104801136,3.49757113692815
1738,3.41035593814803,3.31433481374705,3.35107748571895,3.71090034550649,3.61725374347216,3.37740885495316
1743,3.66854911634019,3.50388705663465,3.75073418748162,3.76999124307419,3.78561845987538,3.73555139748556
29958,3.29272893604898,2.92653069483143,3.25810213099508,3.698000471344,3.86174196684046,3.69511693580427
1786,3.15344039747734,3.08515108602816,3.02932310769555,3.81289707925136,3.80762033255035,3.82619664879275
1788,3.28398361207306,3.26761639188122,3.310500480224,3.6303905950055,3.65438135037544,3.62898124630003
1789,2.81694025380475,2.66559026181451,2.87268948501593,3.91022759909131,4.25067379676603,4.02553848749272
84444,3.64075720306935,3.63810080615306,3.58089446583887,3.15986031586438,3.17553620857605,3.57323236938993
1800,0.442096699003189,0.356157415281685,0.659480004541082,0.500907591802898,0.0769108185735533,0.487735856170843
8818,3.41952614072831,3.30527651207409,3.38907203709055,3.49000308164551,3.56191783129507,3.62182288762526
1806,3.06170208901013,3.18790484604229,2.95632869531078,3.99509381052733,3.6944454638307,3.80430373756475
1808,3.97892005778542,3.94452155224524,3.83666703925185,3.00327922887048,3.01440400391359,2.87782307305111
1809,0.359948976481962,0.159110224355943,0.323009220016886,0.229507505307879,0.199403261006174,0.130335167361817
1841,4.91979830221665,4.98364714038635,4.88329436408622,6.1494480530001,6.39006685622655,6.46721084489234
50506,0.134370587103692,0.125917694578359,0.159333719614493,0.0624903508779413,0,0
1854,3.31048813953225,3.22377781425532,3.31649177612552,3.7437297730958,3.36451781154761,3.80443229239664
10682,16.5792238697366,16.566422318729,16.4835917263206,14.5805084215511,14.4528472780197,14.5434026332293
1891,9.2152811571179,9.1836275733243,9.40080045990771,8.20863859382736,8.19944442805695,8.33602062765029
55268,3.9610846165102,3.84564553555526,3.76663717338311,3.02155731051075,2.94668347794877,3.14834007279481
1892,6.0980250918977,6.18541081478439,6.05194843615528,6.21338386115854,6.29329983007899,6.29224760322646
1632,5.07303506194233,4.88180421988106,5.01637222799956,4.83810180947097,4.93115269446244,5.38420336056301
10455,3.21291447424585,3.37940755439864,3.27029238473372,3.5485891574122,3.69383947085202,3.66843707718737
1962,3.11787419566663,3.28144667627391,3.29707439007862,3.80308206662386,3.73967614195866,3.51771417858851
